timestamp           ,mean_bearing_1 ,std_bearing_1 ,max_bearing_1 ,min_bearing_1 ,is_failure
2004-02-18 14:22:39 ,-0.00073       ,     0.154437 ,        0.825 ,-0.859        ,N
2004-02-18 14:32:39 ,-0.001816      ,     0.155343 ,        0.798 ,-0.845        ,N
2004-02-18 14:42:39 ,-0.001768      ,     0.163656 ,        0.845 ,-0.918        ,N
2004-02-18 14:52:39 ,-0.001738      ,     0.156237 ,        0.85  ,-0.937        ,N
2004-02-18 15:02:39 ,-0.00228       ,     0.14537  ,        0.715 ,-0.894        ,N
2004-02-18 15:12:39 ,-0.001468      ,     0.135743 ,        0.703 ,-0.759        ,N
2004-02-18 15:22:39 ,-0.002475      ,     0.131943 ,        0.698 ,-0.713        ,N
2004-02-18 15:32:39 ,-0.001738      ,     0.125568 ,        0.625 ,-0.598        ,N
2004-02-18 15:42:39 ,-0.002204      ,     0.122485 ,        0.588 ,-0.703        ,N
2004-02-18 15:52:39 ,-0.001061      ,     0.121928 ,        0.522 ,-0.601        ,N
2004-02-18 16:02:39 ,-0.00252       ,     0.118854 ,        0.571 ,-0.544        ,N
2004-02-18 16:12:39 ,-0.002076      ,     0.121214 ,        0.532 ,-0.591        ,N
2004-02-18 16:22:39 ,-0.001963      ,     0.120182 ,        0.625 ,-0.569        ,N
2004-02-18 16:32:39 ,-0.001525      ,     0.120702 ,        0.608 ,-0.576        ,N
2004-02-18 16:42:39 ,-0.001787      ,     0.126006 ,        0.566 ,-0.564        ,N
2004-02-18 16:52:39 ,-0.00199       ,     0.128882 ,        0.618 ,-0.679        ,N
2004-02-18 17:02:39 ,-0.001514      ,     0.143859 ,        0.618 ,-0.73         ,N
2004-02-18 17:12:39 ,-0.00248       ,     0.153044 ,        0.586 ,-0.708        ,N
2004-02-18 17:22:39 ,-0.002099      ,     0.166229 ,        0.774 ,-0.837        ,N
2004-02-18 17:32:39 ,-0.001779      ,     0.175446 ,        0.73  ,-0.75         ,N
2004-02-18 17:42:39 ,-0.001934      ,     0.182842 ,        0.806 ,-0.974        ,N
2004-02-18 17:52:39 ,-0.001827      ,     0.183039 ,        0.703 ,-0.767        ,N
2004-02-18 18:02:39 ,-0.002659      ,     0.184322 ,        0.71  ,-0.793        ,N
2004-02-18 18:12:39 ,-0.0021        ,     0.173683 ,        0.723 ,-0.774        ,N
2004-02-18 18:22:39 ,-0.00155       ,     0.165095 ,        0.593 ,-0.803        ,N
2004-02-18 18:32:39 ,-0.001472      ,     0.173171 ,        0.703 ,-0.789        ,N
2004-02-18 18:42:39 ,-0.001265      ,     0.177687 ,        0.776 ,-0.916        ,N
2004-02-18 18:52:39 ,-0.001885      ,     0.176544 ,        0.776 ,-0.776        ,N
2004-02-18 19:02:39 ,-0.002314      ,     0.193024 ,        0.776 ,-0.996        ,N
2004-02-18 19:12:39 ,-0.002242      ,     0.176903 ,        0.596 ,-0.789        ,N
2004-02-18 19:22:39 ,-0.000905      ,     0.171013 ,        0.667 ,-0.928        ,N
2004-02-18 19:32:39 ,-0.00215       ,     0.175143 ,        0.764 ,-0.872        ,N
2004-02-18 19:42:39 ,-0.002174      ,     0.169925 ,        0.903 ,-0.93         ,N
2004-02-18 19:52:39 ,-0.001638      ,     0.175514 ,        0.852 ,-0.894        ,N
2004-02-18 20:02:39 ,-0.002199      ,     0.169582 ,        0.745 ,-0.876        ,N
2004-02-18 20:12:39 ,-0.001823      ,     0.184589 ,        0.803 ,-0.959        ,N
2004-02-18 20:22:39 ,-0.001787      ,     0.179644 ,        0.898 ,-0.911        ,N
2004-02-18 20:32:39 ,-0.001804      ,     0.171559 ,        0.803 ,-0.94         ,N
2004-02-18 20:42:39 ,-0.00181       ,     0.169235 ,        0.833 ,-0.825        ,N
2004-02-18 20:52:39 ,-0.00232       ,     0.157953 ,        0.667 ,-0.735        ,N
2004-02-18 21:02:39 ,-0.001451      ,     0.150922 ,        0.654 ,-0.706        ,N
2004-02-18 21:12:39 ,-0.00205       ,     0.158322 ,        0.713 ,-0.63         ,N
2004-02-18 21:22:39 ,-0.002082      ,     0.170493 ,        0.718 ,-0.691        ,N
2004-02-18 21:32:39 ,-0.001756      ,     0.167693 ,        0.718 ,-0.632        ,N
2004-02-18 21:42:39 ,-0.002312      ,     0.179606 ,        0.815 ,-0.859        ,N
2004-02-18 21:52:39 ,-0.001971      ,     0.192035 ,        0.835 ,-0.947        ,N
2004-02-18 22:02:39 ,-0.001965      ,     0.199987 ,        0.854 ,-0.847        ,N
2004-02-18 22:12:39 ,-0.001584      ,     0.224452 ,        0.991 ,-1.003        ,N
2004-02-18 22:22:39 ,-0.001742      ,     0.265924 ,        1.169 ,-1.211        ,N
2004-02-18 22:32:39 ,-0.002081      ,     0.201147 ,        0.969 ,-1.064        ,N
2004-02-18 22:42:39 ,-0.002433      ,     0.196895 ,        0.837 ,-1.028        ,N
2004-02-18 22:52:39 ,-0.001713      ,     0.19559  ,        0.823 ,-0.964        ,N
2004-02-18 23:02:39 ,-0.001676      ,     0.166464 ,        0.647 ,-0.786        ,N
2004-02-18 23:12:39 ,-0.002417      ,     0.162382 ,        0.676 ,-0.806        ,N
2004-02-18 23:22:39 ,-0.001897      ,     0.170059 ,        0.708 ,-0.833        ,N
2004-02-18 23:32:39 ,-0.002439      ,     0.163065 ,        0.64  ,-0.776        ,N
2004-02-18 23:42:39 ,-0.001483      ,     0.197983 ,        0.818 ,-0.825        ,N
2004-02-18 23:52:39 ,-0.002016      ,     0.188466 ,        0.759 ,-0.83         ,N
2004-02-19 00:02:39 ,-0.001586      ,     0.215431 ,        0.955 ,-1.118        ,N
2004-02-19 00:12:39 ,-0.001834      ,     0.183842 ,        0.71  ,-1.021        ,N
2004-02-19 00:22:39 ,-0.001688      ,     0.163867 ,        0.693 ,-0.728        ,N
2004-02-19 00:32:39 ,-0.002102      ,     0.158307 ,        0.647 ,-0.696        ,N
2004-02-19 00:42:39 ,-0.001911      ,     0.161192 ,        0.593 ,-0.769        ,N
2004-02-19 00:52:39 ,-0.001475      ,     0.18293  ,        0.669 ,-0.918        ,N
2004-02-19 01:02:39 ,-0.001712      ,     0.214418 ,        0.901 ,-1.091        ,N
2004-02-19 01:12:39 ,-0.001977      ,     0.237279 ,        1.147 ,-1.23         ,N
2004-02-19 01:22:39 ,-0.001603      ,     0.198753 ,        0.693 ,-0.759        ,N
2004-02-19 01:32:39 ,-0.002179      ,     0.236133 ,        0.825 ,-0.974        ,N
2004-02-19 01:42:39 ,-0.001916      ,     0.202979 ,        0.725 ,-0.862        ,N
2004-02-19 01:52:39 ,-0.001491      ,     0.221037 ,        0.891 ,-0.923        ,N
2004-02-19 02:02:39 ,-0.002594      ,     0.207205 ,        0.681 ,-0.808        ,N
2004-02-19 02:12:39 ,-0.002513      ,     0.261519 ,        0.994 ,-1.064        ,N
2004-02-19 02:22:39 ,-0.001051      ,     0.20162  ,        0.732 ,-0.806        ,N
2004-02-19 02:32:39 ,-0.001736      ,     0.222893 ,        1.113 ,-0.84         ,N
2004-02-19 02:42:39 ,-0.002729      ,     0.259228 ,        1.067 ,-1.301        ,N
2004-02-19 02:52:39 ,-0.001971      ,     0.231657 ,        1.062 ,-0.886        ,N
2004-02-19 03:02:39 ,-0.001923      ,     0.234569 ,        0.972 ,-1.023        ,N
2004-02-19 03:12:39 ,-0.000914      ,     0.247496 ,        0.991 ,-0.945        ,N
2004-02-19 03:22:39 ,-0.000628      ,     0.297187 ,        1.072 ,-1.199        ,N
2004-02-19 03:32:39 ,-0.001957      ,     0.291645 ,        1.162 ,-1.03         ,N
2004-02-19 03:42:39 ,-0.000824      ,     0.343735 ,        1.128 ,-1.257        ,N
2004-02-19 03:52:39 ,-0.001933      ,     0.314805 ,        1.086 ,-1.025        ,N
2004-02-19 04:02:39 ,-0.000623      ,     0.325715 ,        1.66  ,-2.28         ,N
2004-02-19 04:12:39 ,-0.003034      ,     0.353077 ,        1.973 ,-2.583        ,N
2004-02-19 04:22:39 ,-0.002125      ,     0.429673 ,        3.635 ,-2.974        ,N
2004-02-19 04:32:39 ,-0.002304      ,     0.415563 ,        2.122 ,-2.678        ,N
2004-02-19 04:42:39 ,-0.002291      ,     0.371674 ,        3.22  ,-3.469        ,N
2004-02-19 04:52:39 ,-0.002442      ,     0.447666 ,        2.073 ,-3.12         ,N
2004-02-19 05:02:39 ,0.003389       ,     0.672129 ,        4.998 ,-5.0          ,N
2004-02-19 05:12:39 ,-0.005278      ,     0.53093  ,        4.097 ,-4.25         ,N
2004-02-19 05:22:39 ,-0.003202      ,     0.445907 ,        2.803 ,-3.066        ,N
2004-02-19 05:32:39 ,-0.000365      ,     0.386975 ,        2.317 ,-1.577        ,N
2004-02-19 05:42:39 ,-0.002752      ,     0.724996 ,        4.998 ,-5.0          ,N
2004-02-19 05:52:39 ,-0.004487      ,     0.46199  ,        2.688 ,-2.881        ,N
2004-02-19 06:02:39 ,-0.001703      ,     0.483832 ,        3.501 ,-3.696        ,N
2004-02-19 06:12:39 ,0.001857       ,     0.000987 ,        0.005 ,0.0           ,N
2004-02-19 06:22:39 ,-0.001162      ,     0.001    ,        0.002 ,-0.005        ,Y
